index,horse_id,won,y_predict,top_prediction,accuracy
64986,2801,0,0.10000014305114746,0,False
64987,1245,0,0.10000020265579224,1,False
64988,2520,0,0.09999993443489075,0,False
64989,2408,0,0.10000012069940567,0,False
64990,2921,1,0.0999998226761818,0,False
64991,1279,0,0.10000017285346985,0,False
64992,629,0,0.10000012069940567,0,False
64993,561,0,0.24999965727329254,0,False
64994,1238,0,0.2500004172325134,1,False
64995,1934,0,0.2499997466802597,0,False
64996,3191,0,0.2500002086162567,0,False
64997,1981,0,0.12499979138374329,0,False
64998,1271,0,0.12500007450580597,0,False
64999,3799,0,0.12500011920928955,0,False
65000,3456,0,0.1250002086162567,0,False
65001,2905,1,0.1249999850988388,0,False
65002,1797,0,0.12500005960464478,0,False
65003,3515,0,0.12500013411045074,0,False
65004,1931,0,0.12499969452619553,0,False
65005,1754,0,0.07142868638038635,0,False
65006,2963,0,0.07142830640077591,0,False
65007,3524,0,0.07142852991819382,0,False
65008,867,0,0.07142829895019531,0,False
65009,1570,0,0.07142866402864456,0,False
65010,115,1,0.07142867892980576,0,False
65011,161,0,0.07142885029315948,1,False
65012,1569,0,0.07142850011587143,0,False
65013,3974,0,0.07142852246761322,0,False
65014,4118,0,0.07142826914787292,0,False
65015,2119,0,0.07142864167690277,0,False
65016,3464,0,0.07142865657806396,0,False
65017,1365,0,0.07142883539199829,0,False
65018,3860,0,0.07142850756645203,0,False
65019,2411,0,0.0999997928738594,0,False
65020,481,0,0.10000012814998627,0,False
65021,122,1,0.09999983757734299,0,False
65022,575,0,0.09999997168779373,0,False
65023,4235,0,0.09999985247850418,0,False
65024,2835,0,0.10000026226043701,0,False
65025,325,0,0.10000031441450119,0,False
65026,459,0,0.10000023990869522,0,False
65027,4307,0,0.09999968856573105,0,False
65028,3525,0,0.09999989718198776,0,False
65029,4275,0,0.5000009536743164,1,False
65030,896,0,0.4999990165233612,0,False
65031,2400,0,0.0714288130402565,0,False
65032,3062,0,0.07142835110425949,0,False
65033,2583,0,0.07142886519432068,1,False
65034,4226,0,0.07142871618270874,0,False
65035,1651,0,0.07142843306064606,0,False
65036,996,0,0.07142853736877441,0,False
65037,3751,0,0.07142841070890427,0,False
65038,1656,0,0.07142864912748337,0,False
65039,3012,1,0.07142839580774307,0,False
65040,598,0,0.07142826914787292,0,False
65041,1583,0,0.0714288130402565,0,False
65042,3272,0,0.07142867892980576,0,False
65043,3201,0,0.07142851501703262,0,False
65044,2960,0,0.07142850756645203,0,False
65045,1698,0,0.07692289352416992,0,False
65046,1056,0,0.07692292332649231,0,False
65047,2087,0,0.0769229605793953,0,False
65048,224,0,0.07692255824804306,0,False
65049,1464,0,0.07692330330610275,0,False
65050,2540,0,0.07692315429449081,0,False
65051,2696,0,0.07692316919565201,0,False
65052,993,1,0.07692313194274902,0,False
65053,1612,0,0.07692331075668335,0,False
65054,3863,0,0.07692316919565201,0,False
65055,1446,0,0.07692313194274902,0,False
65056,1282,0,0.0769229456782341,0,False
65057,2335,0,0.07692335546016693,1,False
65058,3032,0,0.3333331346511841,0,False
65059,174,0,0.33333253860473633,0,False
65060,2443,0,0.33333438634872437,1,False
65061,1283,0,0.09090939164161682,0,False
65062,2918,0,0.09090917557477951,0,False
65063,454,0,0.09090873599052429,0,False
65064,4173,0,0.09090903401374817,0,False
65065,2756,0,0.09090901911258698,0,False
65066,1811,0,0.09090889245271683,0,False
65067,2214,0,0.09090866148471832,0,False
65068,3233,0,0.09090903401374817,0,False
65069,1908,0,0.09090939164161682,0,False
65070,2623,1,0.09090933203697205,0,False
65071,2574,0,0.09090928733348846,0,False
65072,3334,1,0.07142842561006546,0,False
65073,339,0,0.07142859697341919,0,False
65074,4186,0,0.07142886519432068,1,False
65075,2398,0,0.07142814248800278,0,False
65076,3391,0,0.07142844051122665,0,False
65077,2629,0,0.07142873853445053,0,False
65078,3774,0,0.07142853736877441,0,False
65079,3598,0,0.07142873853445053,0,False
65080,1427,0,0.0714285671710968,0,False
65081,3144,0,0.07142853736877441,0,False
65082,493,0,0.07142873108386993,0,False
65083,129,0,0.07142840325832367,0,False
65084,2528,0,0.0714285746216774,0,False
65085,449,0,0.07142873853445053,0,False
65086,2858,0,0.142857164144516,0,False
65087,2799,0,0.14285710453987122,0,False
65088,295,0,0.14285676181316376,0,False
65089,118,0,0.1428574174642563,0,False
65090,615,0,0.14285731315612793,0,False
65091,4088,1,0.14285723865032196,0,False
65092,52,0,0.14285694062709808,0,False
65093,2870,0,0.14285743236541748,0,False
65094,4079,0,0.14285683631896973,0,False
65095,309,0,0.1428573578596115,0,False
65096,2581,0,0.14285659790039062,0,False
65097,1255,0,0.14285749197006226,1,False
65098,1800,0,0.1428573876619339,0,False
65099,30,0,0.14285695552825928,0,False
65100,2871,0,0.07142850756645203,0,False
65101,3975,1,0.0714285597205162,0,False
65102,86,0,0.0714283138513565,0,False
65103,2734,0,0.07142861187458038,0,False
65104,1355,0,0.07142848521471024,0,False
65105,3177,0,0.07142865657806396,0,False
65106,1643,0,0.07142888009548187,1,False
65107,2762,0,0.07142871618270874,0,False
65108,3725,0,0.07142863422632217,0,False
65109,3002,0,0.07142826914787292,0,False
65110,1722,0,0.07142841815948486,0,False
65111,2265,0,0.07142841815948486,0,False
65112,2737,0,0.0714288055896759,0,False
65113,2135,0,0.07142870873212814,0,False
65114,3971,0,0.09090922772884369,0,False
65115,3020,0,0.09090901911258698,0,False
65116,3794,0,0.09090907871723175,0,False
65117,4194,1,0.09090930968523026,0,False
65118,2097,0,0.09090891480445862,0,False
65119,577,0,0.09090891480445862,0,False
65120,1038,0,0.09090936183929443,0,False
65121,3688,0,0.0909084603190422,0,False
65122,1294,0,0.09090914577245712,0,False
65123,3140,0,0.09090954810380936,0,False
65124,3425,0,0.09090901911258698,0,False
65125,3142,0,0.33333277702331543,0,False
65126,3657,0,0.33333414793014526,1,False
65127,1259,0,0.3333330452442169,0,False
65128,1598,0,0.0714287981390953,0,False
65129,1297,0,0.07142798602581024,0,False
65130,1574,1,0.07142855226993561,0,False
65131,1844,0,0.07142897695302963,1,False
65132,2886,0,0.0714285597205162,0,False
65133,1914,0,0.07142822444438934,0,False
65134,833,0,0.0714288279414177,0,False
65135,2529,0,0.07142851501703262,0,False
65136,3435,0,0.0714285671710968,0,False
65137,2404,0,0.07142803817987442,0,False
65138,2267,0,0.07142852246761322,0,False
65139,1911,0,0.07142888009548187,0,False
65140,1339,0,0.07142897695302963,1,False
65141,3462,0,0.0714285597205162,0,False
65142,3924,0,0.1249995082616806,0,False
65143,3364,0,0.12500007450580597,0,False
65144,2579,0,0.12500068545341492,1,False
65145,2863,1,0.12499988079071045,0,False
65146,959,0,0.1249997466802597,0,False
65147,1357,0,0.12500013411045074,0,False
65148,4366,0,0.12500008940696716,0,False
65149,172,0,0.12499987334012985,0,False
65150,1913,0,0.14285673201084137,0,False
65151,2143,0,0.14285734295845032,0,False
65152,1695,0,0.14285686612129211,0,False
65153,1974,0,0.14285725355148315,0,False
65154,3145,0,0.14285704493522644,0,False
65155,2573,0,0.14285707473754883,0,False
65156,1225,0,0.14285770058631897,1,False
65157,3754,0,0.1428571343421936,0,False
65158,3339,0,0.14285703003406525,0,False
65159,213,0,0.14285729825496674,0,False
65160,3639,1,0.14285695552825928,0,False
65161,2405,0,0.14285686612129211,0,False
65162,1597,0,0.14285726845264435,0,False
65163,3849,0,0.14285743236541748,0,False
65164,1572,0,0.07142865657806396,0,False
65165,2911,0,0.07142841070890427,0,False
65166,3047,0,0.07142864912748337,0,False
65167,17,0,0.07142847776412964,0,False
65168,155,0,0.0714285746216774,0,False
65169,3959,0,0.07142853736877441,0,False
65170,1492,0,0.07142852991819382,0,False
65171,1154,0,0.07142876833677292,1,False
65172,1610,0,0.0714285671710968,0,False
65173,3927,0,0.07142848521471024,0,False
65174,3843,0,0.07142858952283859,0,False
65175,3206,0,0.07142852246761322,0,False
65176,1792,1,0.07142843306064606,0,False
65177,296,0,0.07142876833677292,1,False
65178,1278,0,0.09090899676084518,0,False
65179,2106,0,0.09090917557477951,0,False
65180,633,0,0.09090904146432877,0,False
65181,1246,0,0.09090890735387802,0,False
65182,338,0,0.090908944606781,0,False
65183,3470,0,0.0909089744091034,0,False
65184,2225,0,0.09090898931026459,0,False
65185,1879,1,0.09090937674045563,0,False
65186,536,0,0.09090878814458847,0,False
65187,824,0,0.09090933203697205,0,False
65188,1251,0,0.0909094363451004,0,False
65189,1085,0,0.33333173394203186,0,False
65190,1723,0,0.33333390951156616,0,False
65191,1037,0,0.3333343267440796,1,False
65192,1374,0,0.09090930968523026,0,False
65193,2865,0,0.09090906381607056,0,False
65194,928,0,0.09090908616781235,0,False
65195,2086,0,0.090908944606781,0,False
65196,3960,0,0.09090886265039444,0,False
65197,2382,0,0.09090867638587952,0,False
65198,1254,0,0.09090868383646011,0,False
65199,107,0,0.0909094586968422,0,False
65200,321,1,0.09090915322303772,0,False
65201,1542,0,0.09090951830148697,1,False
65202,1334,0,0.0909091979265213,0,False
65203,2963,0,0.08333324640989304,0,False
65204,124,0,0.08333353698253632,0,False
65205,4288,0,0.08333314210176468,0,False
65206,781,0,0.08333352208137512,0,False
65207,1296,1,0.08333343267440796,0,False
65208,4359,0,0.08333325386047363,0,False
65209,582,0,0.08333346992731094,0,False
65210,27,0,0.08333316445350647,0,False
65211,664,0,0.08333354443311691,1,False
65212,2284,0,0.08333343267440796,0,False
65213,1977,0,0.08333335816860199,0,False
65214,1556,0,0.08333289623260498,0,False
65215,2189,0,0.16666649281978607,0,False
65216,1243,0,0.1666662096977234,0,False
65217,3400,0,0.1666669100522995,0,False
65218,3013,0,0.1666669249534607,0,False
65219,2349,0,0.16666674613952637,0,False
65220,3893,0,0.1666666567325592,0,False
65221,963,1,0.1666664481163025,0,False
65222,1978,0,0.16666719317436218,1,False
65223,2244,0,0.166666179895401,0,False
65224,1125,0,0.166667178273201,0,False
65225,1028,0,0.16666650772094727,0,False
65226,166,0,0.16666650772094727,0,False
65227,4336,1,0.0833335667848587,0,False
65228,3198,0,0.08333366364240646,1,False
65229,2809,0,0.08333327621221542,0,False
65230,3502,0,0.08333320915699005,0,False
65231,2681,0,0.08333317935466766,0,False
65232,311,0,0.08333352953195572,0,False
65233,1555,0,0.08333364129066467,0,False
65234,158,0,0.08333344012498856,0,False
65235,3757,0,0.08333328366279602,0,False
65236,512,0,0.08333311975002289,0,False
65237,1280,0,0.08333300799131393,0,False
65238,1233,0,0.08333306759595871,0,False
65239,2444,0,0.08333274722099304,0,False
65240,2263,0,0.08333347737789154,0,False
65241,1494,0,0.0833331048488617,0,False
65242,1001,0,0.08333331346511841,0,False
65243,3871,0,0.08333377540111542,0,False
65244,3969,0,0.08333320915699005,0,False
65245,2113,0,0.08333346247673035,0,False
65246,2533,0,0.08333268016576767,0,False
65247,1939,0,0.08333386480808258,1,False
65248,644,0,0.08333362638950348,0,False
65249,35,1,0.08333300054073334,0,False
65250,2866,0,0.08333371579647064,0,False
65251,997,1,0.5000013113021851,1,True
65252,4388,0,0.49999868869781494,0,False
65253,2592,0,0.09999929368495941,0,False
65254,1291,0,0.10000039637088776,0,False
65255,1150,0,0.10000001639127731,0,False
65256,2024,0,0.10000037401914597,0,False
65257,3000,0,0.10000012069940567,0,False
65258,954,0,0.0999995544552803,0,False
65259,3722,0,0.10000008344650269,0,False
65260,667,0,0.09999977052211761,0,False
65261,3022,0,0.09999977052211761,0,False
65262,2099,0,0.10000066459178925,0,False
65263,3812,0,0.08333370089530945,0,False
65264,3257,1,0.08333272486925125,0,False
65265,3867,0,0.08333367854356766,0,False
65266,1237,0,0.08333282172679901,0,False
65267,1299,0,0.08333374559879303,1,False
65268,2725,0,0.08333311975002289,0,False
65269,1980,0,0.08333341777324677,0,False
65270,456,0,0.08333336561918259,0,False
65271,2059,0,0.08333328366279602,0,False
65272,3004,0,0.0833335742354393,0,False
65273,2704,0,0.0833333283662796,0,False
65274,2237,0,0.08333321660757065,0,False
65275,2545,0,0.09999945759773254,0,False
65276,2867,0,0.10000013560056686,0,False
65277,1707,0,0.09999974817037582,0,False
65278,1469,1,0.09999991208314896,0,False
65279,780,0,0.09999945014715195,0,False
65280,320,0,0.09999983757734299,0,False
65281,883,0,0.10000051558017731,0,False
65282,4231,0,0.10000015795230865,0,False
65283,3460,0,0.10000061988830566,0,False
65284,864,0,0.10000021010637283,0,False
65285,3266,0,0.499999076128006,0,False
65286,1264,0,0.5000009536743164,1,False
65287,700,0,0.07142869383096695,0,False
65288,2836,0,0.07142835855484009,0,False
65289,3428,0,0.07142849266529083,0,False
65290,2247,0,0.07142847031354904,0,False
65291,4122,0,0.07142845541238785,0,False
65292,551,0,0.07142870873212814,0,False
65293,3337,1,0.07142867147922516,0,False
65294,211,0,0.07142875343561172,0,False
65295,209,0,0.0714285746216774,0,False
65296,1230,0,0.07142870873212814,0,False
65297,1620,0,0.07142829895019531,0,False
65298,2421,0,0.0714288279414177,1,False
65299,3264,0,0.07142867147922516,0,False
65300,2718,0,0.0714283436536789,0,False
65301,4157,0,0.07142859697341919,0,False
65302,68,0,0.07142851501703262,0,False
65303,4147,0,0.07142806798219681,0,False
65304,2243,0,0.0714285597205162,0,False
65305,743,1,0.07142852991819382,0,False
65306,4282,0,0.07142844051122665,0,False
65307,3504,0,0.07142853736877441,0,False
65308,168,0,0.07142878323793411,0,False
65309,3519,0,0.07142854481935501,0,False
65310,1616,0,0.0714288279414177,1,False
65311,3141,0,0.07142844051122665,0,False
65312,1947,0,0.07142858952283859,0,False
65313,3866,0,0.07142877578735352,0,False
65314,3644,0,0.07142874598503113,0,False
65315,555,0,0.49999967217445374,0,False
65316,1881,0,0.5000003576278687,1,False
65317,1798,0,0.08333331346511841,0,False
65318,851,0,0.08333329111337662,0,False
65319,1880,0,0.08333314210176468,0,False
65320,4327,1,0.08333351463079453,0,False
65321,1432,0,0.08333343267440796,0,False
65322,2587,0,0.08333326131105423,0,False
65323,661,0,0.08333318680524826,0,False
65324,1294,0,0.083333320915699,0,False
65325,1467,0,0.08333373069763184,0,False
65326,3468,0,0.0833335593342781,0,False
65327,1249,0,0.08333314210176468,0,False
65328,2110,0,0.08333311229944229,0,False
65329,3062,0,0.07142829895019531,0,False
65330,2241,0,0.07142841070890427,0,False
65331,874,0,0.07142872363328934,0,False
65332,2912,0,0.07142819464206696,0,False
65333,901,0,0.07142883539199829,0,False
65334,690,0,0.07142859697341919,0,False
65335,4129,0,0.07142847031354904,0,False
65336,212,0,0.07142891734838486,1,False
65337,2235,0,0.07142886519432068,0,False
65338,1972,0,0.0714283138513565,0,False
65339,3313,0,0.07142854481935501,0,False
65340,3193,1,0.07142876088619232,0,False
65341,999,0,0.07142854481935501,0,False
65342,760,0,0.07142852246761322,0,False
65343,1084,0,0.16666649281978607,0,False
65344,3796,0,0.16666635870933533,0,False
65345,2081,0,0.16666610538959503,0,False
65346,1959,0,0.16666650772094727,0,False
65347,2622,0,0.16666793823242188,1,False
65348,2921,1,0.16666659712791443,0,False
65349,3974,0,0.16666659712791443,0,False
65350,1279,0,0.16666685044765472,0,False
65351,607,0,0.16666707396507263,0,False
65352,1245,0,0.16666680574417114,0,False
65353,3323,0,0.16666649281978607,0,False
65354,692,0,0.1666662096977234,0,False
65355,1622,0,0.07142877578735352,0,False
65356,323,0,0.07142843306064606,0,False
65357,1979,0,0.07142860442399979,0,False
65358,2613,0,0.07142851501703262,0,False
65359,0,1,0.07142838835716248,0,False
65360,1573,0,0.07142847031354904,0,False
65361,2272,0,0.0714285671710968,0,False
65362,3718,0,0.07142862677574158,0,False
65363,2091,0,0.07142876088619232,0,False
65364,1120,0,0.07142867147922516,0,False
65365,3730,0,0.0714288279414177,1,False
65366,3208,0,0.07142836600542068,0,False
65367,1498,0,0.07142852991819382,0,False
65368,1949,0,0.07142852991819382,0,False
65369,1538,0,0.11111120134592056,0,False
65370,3100,0,0.11111130565404892,0,False
65371,1152,0,0.11111146211624146,1,False
65372,3517,0,0.11111117154359818,0,False
65373,2249,0,0.11111079156398773,0,False
65374,549,0,0.11111044138669968,0,False
65375,3007,0,0.11111124604940414,0,False
65376,3522,0,0.1111110970377922,0,False
65377,1619,1,0.11111130565404892,0,False
65378,2400,1,0.3333333432674408,0,False
65379,4088,0,0.3333326578140259,0,False
65380,4226,0,0.3333339989185333,1,False
65381,2529,0,0.09090864658355713,0,False
65382,1656,0,0.09090918302536011,0,False
65383,295,0,0.09090880304574966,0,False
65384,3938,0,0.09090965986251831,0,False
65385,3272,0,0.0909094512462616,0,False
65386,1295,0,0.09090907126665115,0,False
65387,639,0,0.0909087285399437,0,False
65388,1787,0,0.09090881794691086,0,False
65389,3797,0,0.09090883284807205,0,False
65390,1583,0,0.090909443795681,0,False
65391,626,0,0.09090930223464966,0,False
65392,3955,0,0.07142883539199829,0,False
65393,407,0,0.07142812758684158,0,False
65394,1889,0,0.07142853736877441,0,False
65395,4196,0,0.07142840325832367,0,False
65396,687,0,0.07142845541238785,0,False
65397,1791,0,0.07142879068851471,0,False
65398,4089,0,0.0714288055896759,0,False
65399,3498,0,0.07142885029315948,0,False
65400,624,1,0.07142887264490128,1,True
65401,2082,0,0.07142810523509979,0,False
65402,291,0,0.07142850011587143,0,False
65403,2064,0,0.0714283436536789,0,False
65404,3646,0,0.07142879068851471,0,False
65405,3463,0,0.07142858952283859,0,False
65406,1805,0,0.14285698533058167,0,False
65407,3336,0,0.14285677671432495,0,False
65408,2402,1,0.14285704493522644,0,False
65409,988,0,0.1428571492433548,0,False
65410,3512,0,0.14285743236541748,0,False
65411,605,0,0.1428571194410324,0,False
65412,4273,0,0.14285747706890106,0,False
65413,1807,0,0.14285773038864136,1,False
65414,632,0,0.14285708963871002,0,False
65415,4307,0,0.1428571492433548,0,False
65416,1797,0,0.14285720884799957,0,False
65417,628,0,0.14285673201084137,0,False
65418,2078,0,0.14285655319690704,0,False
65419,935,0,0.14285749197006226,0,False
65420,847,0,0.08333335071802139,0,False
65421,2387,0,0.08333306014537811,0,False
65422,3195,1,0.0833335667848587,0,False
65423,994,0,0.08333306014537811,0,False
65424,413,0,0.08333305269479752,0,False
65425,3427,0,0.08333353698253632,0,False
65426,273,0,0.08333352208137512,0,False
65427,313,0,0.08333323895931244,0,False
65428,1680,0,0.0833335816860199,0,False
65429,904,0,0.08333324640989304,0,False
65430,3184,0,0.08333401381969452,1,False
65431,1316,0,0.08333280682563782,0,False
65432,1365,0,0.08333335816860199,0,False
65433,787,0,0.08333323150873184,0,False
65434,3810,0,0.08333321660757065,0,False
65435,3363,0,0.08333339542150497,0,False
65436,3200,0,0.08333336561918259,0,False
65437,1283,0,0.08333369344472885,1,False
65438,2756,0,0.08333315700292587,0,False
65439,179,1,0.08333314210176468,0,False
65440,1308,0,0.0833330750465393,0,False
65441,3887,0,0.08333367109298706,0,False
65442,3870,0,0.08333339542150497,0,False
65443,173,0,0.08333329111337662,0,False
65444,2960,0,1.0,1,False
65445,86,0,0.09999928623437881,0,False
65446,2737,0,0.10000009089708328,0,False
65447,2711,0,0.10000012069940567,0,False
65448,781,1,0.10000026226043701,0,False
65449,4359,0,0.09999994188547134,0,False
65450,703,0,0.10000050812959671,0,False
65451,3064,0,0.1000002846121788,0,False
65452,1722,0,0.0999998226761818,0,False
65453,1898,0,0.09999946504831314,0,False
65454,3920,0,0.10000026226043701,0,False
65455,102,0,0.08333387970924377,1,False
65456,1047,0,0.0833335891366005,0,False
65457,1252,1,0.08333326876163483,0,False
65458,2621,0,0.0833333432674408,0,False
65459,1239,0,0.08333316445350647,0,False
65460,3725,0,0.08333295583724976,0,False
65461,4271,0,0.08333346247673035,0,False
65462,1662,0,0.08333339542150497,0,False
65463,2132,0,0.08333279937505722,0,False
65464,315,0,0.08333372324705124,0,False
65465,1569,0,0.08333287388086319,0,False
65466,3720,0,0.0833335816860199,0,False
65467,3270,0,0.09999972581863403,0,False
65468,3503,1,0.09999941289424896,0,False
65469,1514,0,0.10000014305114746,0,False
65470,1459,0,0.10000011324882507,0,False
65471,1525,0,0.1000002920627594,0,False
65472,3053,0,0.1000002920627594,0,False
65473,2218,0,0.1000002920627594,0,False
65474,658,0,0.09999989718198776,0,False
65475,812,0,0.09999977052211761,0,False
65476,3819,0,0.10000000149011612,0,False
65477,3202,0,0.4999990165233612,0,False
65478,213,0,0.5000009536743164,1,False
65479,3185,0,0.08333317935466766,0,False
65480,2809,0,0.08333328366279602,0,False
65481,2538,0,0.08333258330821991,0,False
65482,1752,0,0.08333362638950348,0,False
65483,2403,0,0.08333340287208557,0,False
65484,936,0,0.08333360403776169,0,False
65485,3018,0,0.08333367854356766,1,False
65486,848,0,0.08333315700292587,0,False
65487,3861,0,0.08333354443311691,0,False
65488,3181,0,0.08333317935466766,0,False
65489,1390,0,0.0833335667848587,0,False
65490,1140,1,0.08333320915699005,0,False
65491,120,0,0.083333320915699,0,False
65492,2347,0,0.08333367109298706,0,False
65493,2154,1,0.0833335667848587,0,False
65494,1118,0,0.08333300799131393,0,False
65495,1290,0,0.0833335667848587,0,False
65496,1917,0,0.08333302289247513,0,False
65497,3307,0,0.08333306014537811,0,False
65498,322,0,0.08333318680524826,0,False
65499,1458,0,0.08333346992731094,0,False
65500,1802,0,0.08333311975002289,0,False
65501,3052,0,0.0833340659737587,1,False
65502,411,0,0.08333293348550797,0,False
65503,2453,0,0.16666729748249054,1,False
65504,2523,0,0.16666671633720398,0,False
65505,983,0,0.16666656732559204,0,False
65506,3937,0,0.166666641831398,0,False
65507,1560,0,0.16666604578495026,0,False
65508,34,0,0.16666670143604279,0,False
65509,1241,0,0.16666656732559204,0,False
65510,601,0,0.1666664183139801,0,False
65511,997,0,0.16666653752326965,0,False
65512,3771,1,0.1666666865348816,0,False
65513,1886,0,0.16666701436042786,0,False
65514,1611,0,0.16666674613952637,0,False
65515,2463,0,0.08333246409893036,0,False
65516,3075,0,0.08333347737789154,0,False
65517,3641,0,0.08333317935466766,0,False
65518,3642,0,0.08333314955234528,0,False
65519,3024,0,0.0833335667848587,0,False
65520,3782,0,0.08333361148834229,0,False
65521,942,0,0.08333354443311691,0,False
65522,3113,0,0.08333349227905273,0,False
65523,217,0,0.0833328515291214,0,False
65524,3131,0,0.08333353698253632,0,False
65525,1601,1,0.08333383500576019,1,True
65526,1958,0,0.0833333283662796,0,False
65527,3143,0,0.07142867147922516,0,False
65528,3657,0,0.07142872363328934,0,False
65529,18,1,0.07142845541238785,0,False
65530,2221,0,0.07142863422632217,0,False
65531,4069,0,0.07142854481935501,0,False
65532,3514,0,0.07142849266529083,0,False
65533,2401,0,0.07142867147922516,0,False
65534,3672,0,0.07142875343561172,0,False
65535,38,0,0.0714285597205162,0,False
65536,2406,0,0.07142816483974457,0,False
65537,928,0,0.07142835110425949,0,False
65538,1704,0,0.07142863422632217,0,False
65539,637,0,0.0714288130402565,1,False
65540,3233,0,0.07142852246761322,0,False
65541,3774,0,0.07142874598503113,0,False
65542,3967,0,0.07142826914787292,0,False
65543,3729,0,0.07142835855484009,0,False
65544,2709,1,0.07142792642116547,0,False
65545,4186,0,0.07142891734838486,1,False
65546,3016,0,0.0714283138513565,0,False
65547,2622,0,0.07142889499664307,0,False
65548,1266,0,0.07142870873212814,0,False
65549,2349,0,0.07142886519432068,0,False
65550,1586,0,0.07142869383096695,0,False
65551,1124,0,0.07142861932516098,0,False
65552,4124,0,0.07142851501703262,0,False
65553,1426,0,0.07142866402864456,0,False
65554,1885,0,0.07142850756645203,0,False
65555,4217,0,0.08333303779363632,0,False
65556,1600,0,0.08333341032266617,0,False
65557,1063,0,0.08333346992731094,0,False
65558,1580,0,0.08333344012498856,0,False
65559,3269,0,0.08333369344472885,0,False
65560,292,0,0.08333317190408707,0,False
65561,998,1,0.08333324640989304,0,False
65562,1655,0,0.08333337306976318,0,False
65563,2636,0,0.0833330899477005,0,False
65564,3510,0,0.08333376795053482,1,False
65565,4192,0,0.08333306759595871,0,False
65566,955,0,0.08333321660757065,0,False
65567,1281,0,0.16666638851165771,0,False
65568,807,0,0.16666674613952637,0,False
65569,4290,0,0.16666573286056519,0,False
65570,2702,0,0.16666710376739502,0,False
65571,4194,0,0.16666768491268158,1,False
65572,3017,0,0.16666629910469055,0,False
65573,4326,0,0.12499972432851791,0,False
65574,981,0,0.12500034272670746,0,False
65575,153,0,0.12499963492155075,0,False
65576,3333,0,0.1250002384185791,0,False
65577,181,0,0.12500017881393433,0,False
65578,508,1,0.12500011920928955,0,False
65579,1607,0,0.12500029802322388,0,False
65580,3425,0,0.12499944120645523,0,False
65581,4386,0,0.07142867147922516,0,False
65582,19,0,0.07142864167690277,0,False
65583,2871,0,0.07142852246761322,0,False
65584,1375,0,0.0714288204908371,0,False
65585,3219,0,0.07142850756645203,0,False
65586,3465,0,0.07142887264490128,0,False
65587,1261,0,0.07142825424671173,0,False
65588,3763,0,0.07142818719148636,0,False
65589,1008,0,0.07142819464206696,0,False
65590,2869,0,0.07142895460128784,1,False
65591,3433,0,0.07142851501703262,0,False
65592,956,0,0.07142835855484009,0,False
65593,1468,1,0.07142884284257889,0,False
65594,661,0,0.07142867147922516,0,False
65595,218,0,0.10000023990869522,0,False
65596,3179,0,0.09999990463256836,0,False
65597,2231,0,0.10000018775463104,0,False
65598,2912,0,0.09999945014715195,0,False
65599,1914,0,0.09999954700469971,0,False
65600,1225,0,0.10000020265579224,0,False
65601,1793,1,0.10000019520521164,0,False
65602,3456,0,0.10000044107437134,0,False
65603,2840,0,0.09999952465295792,0,False
65604,158,0,0.1000002846121788,0,False
65605,2236,0,0.3333336114883423,1,False
65606,1804,0,0.3333335518836975,0,False
65607,1339,0,0.33333277702331543,0,False
65608,2217,0,0.11111080646514893,0,False
65609,3047,0,0.11111142486333847,0,False
65610,1594,0,0.11111100018024445,0,False
65611,2085,1,0.11111154407262802,1,True
65612,1792,0,0.11111070960760117,0,False
65613,3068,0,0.11111113429069519,0,False
65614,1610,0,0.11111103743314743,0,False
65615,3927,0,0.11111076921224594,0,False
65616,3843,0,0.11111154407262802,1,False
65617,561,0,0.07142867892980576,0,False
65618,4274,0,0.07142841070890427,0,False
65619,3050,1,0.07142845541238785,0,False
65620,4024,0,0.07142872363328934,0,False
65621,2562,0,0.07142873108386993,0,False
65622,85,0,0.07142847031354904,0,False
65623,745,0,0.07142822444438934,0,False
65624,3972,0,0.07142873108386993,0,False
65625,3854,0,0.07142864167690277,0,False
65626,954,0,0.07142884284257889,1,False
65627,4131,0,0.07142850011587143,0,False
65628,1151,0,0.07142877578735352,0,False
65629,2769,0,0.07142820209264755,0,False
65630,1940,0,0.07142867147922516,0,False
65631,2580,0,0.1666645109653473,0,False
65632,3673,0,0.16666676104068756,0,False
65633,3714,0,0.16666746139526367,0,False
65634,1844,1,0.1666676551103592,1,True
65635,563,0,0.1666666716337204,0,False
65636,2886,0,0.1666669398546219,0,False
65637,4193,0,0.12500005960464478,0,False
65638,118,0,0.12500034272670746,0,False
65639,2589,0,0.12499899417161942,0,False
65640,70,0,0.1250004917383194,0,False
65641,3435,0,0.12500013411045074,0,False
65642,709,0,0.12499970942735672,0,False
65643,112,0,0.12499983608722687,0,False
65644,3071,0,0.12500043213367462,0,False
65645,1469,0,0.08333323895931244,0,False
65646,1698,0,0.08333298563957214,0,False
65647,1701,0,0.08333352208137512,0,False
65648,2830,1,0.08333342522382736,0,False
65649,932,0,0.0833335891366005,0,False
65650,993,0,0.08333344012498856,0,False
65651,2907,0,0.08333325386047363,0,False
65652,1574,0,0.0833331048488617,0,False
65653,224,0,0.08333294093608856,0,False
65654,944,0,0.0833335891366005,0,False
65655,2554,0,0.0833338126540184,1,False
65656,536,0,0.08333314210176468,0,False
65657,3323,0,0.08333286643028259,0,False
65658,2303,1,0.08333322405815125,0,False
