index,race_id,horse_id,won,y_predict,top_prediction,accuracy,win_dividend1,gains
15451,6314,581,0,0.13482045489759564,1,False,4.5,-100.0
15461,6315,4029,1,0.13731207468150375,1,True,2.75,275.0
15473,6316,2799,0,0.11944945208416248,1,False,17.55,-100.0
15485,6317,3427,0,0.1363622914807161,1,False,24.4,-100.0
15505,6318,2817,0,0.1306821632763132,1,False,3.6,-100.0
15509,6319,404,0,0.13801056207681556,1,False,4.0,-100.0
15523,6320,415,1,0.11867911383432554,1,True,3.25,325.0
15536,6321,703,0,0.10556295748098644,1,False,2.85,-100.0
15556,6322,632,1,0.1357761406664208,1,True,7.25,725.0
15558,6323,3515,1,0.1372119818114756,1,True,4.7,470.0
15574,6324,598,0,0.1187944752745186,1,False,7.15,-100.0
15584,6325,3577,0,0.13874982737386954,1,False,3.15,-100.0
15598,6326,2531,0,0.1350155488826475,1,False,7.85,-100.0
15614,6327,1601,1,0.1307905304995362,1,True,5.8,580.0
15630,6328,3764,0,0.13303100457667355,1,False,4.0,-100.0
15640,6329,547,0,0.14434505683369603,1,False,21.85,-100.0
15654,6330,726,0,0.10096909989056162,1,False,6.65,-100.0
15663,6331,270,1,0.1458768167718001,1,True,6.4,640.0
15677,6332,2378,1,0.13671767208428548,1,True,2.45,245.00000000000003
15693,6333,3542,0,0.13017621862937706,1,False,3.45,-100.0
15704,6334,3310,1,0.12356153589088907,1,True,2.65,265.0
15711,6335,3572,1,0.13920653666580451,1,True,1.95,195.0
15722,6336,874,0,0.1322773258742614,1,False,9.15,-100.0
15736,6337,301,0,0.13565438922584122,1,False,29.15,-100.0
15746,6338,3571,0,0.13018845698451326,1,False,33.55,-100.0
15760,6339,1352,0,0.14982252614370262,1,False,21.6,-100.0
15782,6340,3954,0,0.1313609259508936,1,False,5.5,-100.0
15787,6341,3331,1,0.14033947576546452,1,True,4.95,495.0
15803,6342,1357,0,0.14001206683761958,1,False,20.45,-100.0
15813,6343,3728,1,0.17236863511730255,1,True,7.55,755.0
15832,6344,4362,0,0.14762987814178846,1,False,3.8,-100.0
15836,6345,1033,0,0.157727030665603,1,False,6.0,-100.0
15852,6346,4300,0,0.14504859713114315,1,False,1.75,-100.0
15862,6347,988,0,0.14570706053247812,1,False,1.6,-100.0
15883,6348,932,0,0.1252165357057488,1,False,13.4,-100.0
